Player,ID,MVP,SB_MVP,SB_WIN,OPOY,DPOY,OROY,DROY,First_AP,Second_AP,Pro_Bowl
Zaviar Gooden,2013097,0,0,0,0,0,0,0,0,0,0
Matt Barkley,2013098,0,0,0,0,0,0,0,0,0,0
Nico Johnson,2013099,0,0,0,0,0,0,0,0,0,0
Akeem Spence,2013100,0,0,0,0,0,0,0,0,0,0
Ace Sanders,2013101,0,0,0,0,0,0,0,0,0,0
Josh Boyce,2013102,0,0,1,0,0,0,0,0,0,0
Alex Okafor,2013103,0,0,1,0,0,0,0,0,0,0
Jelani Jenkins,2013104,0,0,0,0,0,0,0,0,0,0
Duke Williams,2013105,0,0,0,0,0,0,0,0,0,0
Dion Sims,2013106,0,0,0,0,0,0,0,0,0,0
Brian Schwenke,2013107,0,0,1,0,0,0,0,0,0,0
Edmund Kugbila,2013108,0,0,0,0,0,0,0,0,0,0
David Bakhtiari,2013109,0,0,0,0,0,0,0,2,3,3
Ryan Nassib,2013110,0,0,0,0,0,0,0,0,0,0
Shamarko Thomas,2013111,0,0,0,0,0,0,0,0,0,0
Tyler Wilson,2013112,0,0,0,0,0,0,0,0,0,0
Barrett Jones,2013113,0,0,0,0,0,0,0,0,0,0
B W Webb,2013114,0,0,0,0,0,0,0,0,0,0
Landry Jones,2013115,0,0,0,0,0,0,0,0,0,0
Earl Watford,2013116,0,0,1,0,0,0,0,0,0,0
Khaseem Greene,2013117,0,0,0,0,0,0,0,0,0,0
Sean Porter,2013118,0,0,0,0,0,0,0,0,0,0
Phillip Thomas,2013119,0,0,0,0,0,0,0,0,0,0
Gerald Hodges,2013120,0,0,0,0,0,0,0,0,0,0
Khaled Holmes,2013121,0,0,0,0,0,0,0,0,0,0
J C Tretter,2013122,0,0,0,0,0,0,0,0,0,0
Chris Harper,2013123,0,0,0,0,0,0,0,0,0,0
Trevardo Williams,2013124,0,0,0,0,0,0,0,0,0,0
Johnathan Franklin,2013125,0,0,0,0,0,0,0,0,0,0
William Gholston,2013126,0,0,1,0,0,0,0,0,0,0
Malliciah Goodman,2013127,0,0,0,0,0,0,0,0,0,0
Quinton Patton,2013128,0,0,0,0,0,0,0,0,0,0
John Simon,2013129,0,0,1,0,0,0,0,0,0,0
Kyle Juszczyk,2013130,0,0,0,0,0,0,0,1,0,8
Marcus Lattimore,2013131,0,0,0,0,0,0,0,0,0,0
Devin Taylor,2013132,0,0,0,0,0,0,0,0,0,0
Levine Toilolo,2013133,0,0,0,0,0,0,0,0,0,0
Sanders Commings,2013134,0,0,0,0,0,0,0,0,0,0
Denard Robinson,2013135,0,0,0,0,0,0,0,0,0,0
Earl Wolff,2013136,0,0,0,0,0,0,0,0,0,0
Jesse Williams,2013137,0,0,1,0,0,0,0,0,0,0
Tharold Simon,2013138,0,0,1,0,0,0,0,0,0,0
Montori Hughes,2013139,0,0,0,0,0,0,0,0,0,0
Stepfan Taylor,2013140,0,0,0,0,0,0,0,0,0,0
Oday Aboushi,2013141,0,0,0,0,0,0,0,0,0,0
Lavar Edwards,2013142,0,0,0,0,0,0,0,0,0,0
Jonathan Meeks,2013143,0,0,0,0,0,0,0,0,0,0
Kenny Stills,2013144,0,0,0,0,0,0,0,0,0,0
Steve Williams,2013145,0,0,0,0,0,0,0,0,0,0
Quanterus Smith,2013146,0,0,0,0,0,0,0,0,0,0
Steven Means,2013147,0,0,1,0,0,0,0,0,0,0
A J Klein,2013148,0,0,0,0,0,0,0,0,0,0
Brandon McGee,2013149,0,0,0,0,0,0,0,0,0,0
Terry Hawthorne,2013150,0,0,0,0,0,0,0,0,0,0
Joseph Randle,2013151,0,0,0,0,0,0,0,0,0,0
Cooper Taylor,2013152,0,0,0,0,0,0,0,0,0,0
Stansly Maponga,2013153,0,0,0,0,0,0,0,0,0,0
Chris Thompson,2013154,0,0,0,0,0,0,0,0,0,0
Jeff Locke,2013155,0,0,0,0,0,0,0,0,0,0
Tanner Hawkinson,2013156,0,0,0,0,0,0,0,0,0,0
Quinton Dial,2013157,0,0,0,0,0,0,0,0,0,0
Luke Willson,2013158,0,0,1,0,0,0,0,0,0,0
Micah Hyde,2013159,0,0,0,0,0,0,0,0,2,1
Zac Stacy,2013160,0,0,0,0,0,0,0,0,0,0
Tavarres King,2013161,0,0,0,0,0,0,0,0,0,0
Brandon Jenkins,2013162,0,0,0,0,0,0,0,0,0,0
Jordan Mills,2013163,0,0,0,0,0,0,0,0,0,0
Mike Gillislee,2013164,0,0,0,0,0,0,0,0,0,0
Sam Martin,2013165,0,0,0,0,0,0,0,0,0,0
Caleb Sturgis,2013166,0,0,1,0,0,0,0,0,0,0
Josh Boyd,2013167,0,0,0,0,0,0,0,0,0,0
Ricky Wagner,2013168,0,0,0,0,0,0,0,0,0,0
Josh Evans,2013169,0,0,0,0,0,0,0,0,0,0
Eric Kush,2013170,0,0,0,0,0,0,0,0,0,0
Corey Fuller,2013171,0,0,0,0,0,0,0,0,0,0
Nick Kasa,2013172,0,0,1,0,0,0,0,0,0,0
Vinston Painter,2013173,0,0,0,0,0,0,0,0,0,0
Ryan Swope,2013174,0,0,0,0,0,0,0,0,0,0
Jamoris Slaughter,2013175,0,0,0,0,0,0,0,0,0,0
David Quessenberry,2013176,0,0,0,0,0,0,0,0,0,0
Dustin Hopkins,2013177,0,0,0,0,0,0,0,0,0,0
William Campbell,2013178,0,0,0,0,0,0,0,0,0,0
Tourek Williams,2013179,0,0,0,0,0,0,0,0,0,0
Nick Moody,2013180,0,0,0,0,0,0,0,0,0,0
Latavius Murray,2013181,0,0,0,0,0,0,0,0,0,1
Kenjon Barner,2013182,0,0,3,0,0,0,0,0,0,0
Rufus Johnson,2013183,0,0,0,0,0,0,0,0,0,0
Mychal Rivera,2013184,0,0,0,0,0,0,0,0,0,0
DeVonte Holloman,2013185,0,0,0,0,0,0,0,0,0,0
Justin Brown,2013186,0,0,0,0,0,0,0,0,0,0
Andre Ellington,2013187,0,0,0,0,0,0,0,0,0,0
Cornelius Washington,2013188,0,0,0,0,0,0,0,0,0,0
Mike James,2013189,0,0,0,0,0,0,0,0,0,0
Rex Burkhead,2013190,0,0,1,0,0,0,0,0,0,0
Bacarri Rambo,2013191,0,0,0,0,0,0,0,0,0,0
John Boyett,2013192,0,0,0,0,0,0,0,0,0,0
Nate Palmer,2013193,0,0,0,0,0,0,0,0,0,0
Spencer Ware,2013194,0,0,2,0,0,0,0,0,0,0
Alan Bonner,2013195,0,0,0,0,0,0,0,0,0,0
Jeff Baca,2013196,0,0,0,0,0,0,0,0,0,0
Cobi Hamilton,2013197,0,0,0,0,0,0,0,0,0,0
Chris Jones,2013198,0,0,1,0,0,0,0,0,0,0
Theo Riddick,2013199,0,0,0,0,0,0,0,0,0,0
Kapron LewisMoore,2013200,0,0,0,0,0,0,0,0,0,0
Ryan Griffin,2013201,0,0,0,0,0,0,0,0,0,0
Khalid Wooten,2013202,0,0,0,0,0,0,0,0,0,0
Ryan Jensen,2013203,0,0,1,0,0,0,0,0,0,1
Braden Wilson,2013204,0,0,0,0,0,0,0,0,0,0
Stacy McGee,2013205,0,0,0,0,0,0,0,0,0,0
Vince Williams,2013206,0,0,0,0,0,0,0,0,0,0
Mike Catapano,2013207,0,0,0,0,0,0,0,0,0,0
Jeremy Harris,2013208,0,0,0,0,0,0,0,0,0,0
Brice Butler,2013209,0,0,0,0,0,0,0,0,0,0
Demetrius McCray,2013210,0,0,0,0,0,0,0,0,0,0
Michael Williams,2013211,0,0,1,0,0,0,0,0,0,0
Joe Kruger,2013212,0,0,0,0,0,0,0,0,0,0
Michael Mauti,2013213,0,0,0,0,0,0,0,0,0,0
Travis Bond,2013214,0,0,0,0,0,0,0,0,0,0
Tommy Bohanon,2013215,0,0,0,0,0,0,0,0,0,0
Charles Johnson,2013216,0,0,0,0,0,0,0,0,0,0
Armonty Bryant,2013217,0,0,0,0,0,0,0,0,0,0
Jordan Poyer,2013218,0,0,0,0,0,0,0,1,0,1
D C Jefferson,2013219,0,0,0,0,0,0,0,0,0,0
Ryan Seymour,2013220,0,0,0,0,0,0,0,0,0,0
Brad Sorensen,2013221,0,0,0,0,0,0,0,0,0,0
Chris Gragg,2013222,0,0,0,0,0,0,0,0,0,0
Nicholas Williams,2013223,0,0,0,0,0,0,0,0,0,0
Kevin Dorsey,2013224,0,0,0,0,0,0,0,0,0,0
Eric Herman,2013225,0,0,0,0,0,0,0,0,0,0
Michael Buchanan,2013226,0,0,1,0,0,0,0,0,0,0
Garrett Gilkey,2013227,0,0,0,0,0,0,0,0,0,0
Jawan Jamison,2013228,0,0,0,0,0,0,0,0,0,0
Everett Dawkins,2013229,0,0,0,0,0,0,0,0,0,0
Kerwynn Williams,2013230,0,0,0,0,0,0,0,0,0,0
Ty Powell,2013231,0,0,0,0,0,0,0,0,0,0
Sam Barrington,2013232,0,0,0,0,0,0,0,0,0,0
David Bass,2013233,0,0,0,0,0,0,0,0,0,0
Zac Dysert,2013234,0,0,0,0,0,0,0,0,0,0
Steve Beauharnais,2013235,0,0,0,0,0,0,0,0,0,0
Marquess Wilson,2013236,0,0,0,0,0,0,0,0,0,0
B J Daniels,2013237,0,0,1,0,0,0,0,0,0,0
Aaron Mellette,2013238,0,0,0,0,0,0,0,0,0,0
David King,2013239,0,0,0,0,0,0,0,0,0,0
Reid Fragel,2013240,0,0,0,0,0,0,0,0,0,0
Jared Smith,2013241,0,0,1,0,0,0,0,0,0,0
Michael Bowie,2013242,0,0,1,0,0,0,0,0,0,0
Kemal Ishmael,2013243,0,0,0,0,0,0,0,0,0,0
Zeke Motta,2013244,0,0,0,0,0,0,0,0,0,0
Brandon Hepburn,2013245,0,0,0,0,0,0,0,0,0,0
Carter Bykowski,2013246,0,0,0,0,0,0,0,0,0,0
MarcAnthony,2013247,0,0,0,0,0,0,0,0,0,0
Daimion Stafford,2013248,0,0,0,0,0,0,0,0,0,0
Sean Renfree,2013249,0,0,0,0,0,0,0,0,0,0
Don Jones,2013250,0,0,0,0,0,0,0,0,0,0
T J Johnson,2013251,0,0,0,0,0,0,0,0,0,0
Marcus Cooper,2013252,0,0,0,0,0,0,0,0,0,0
Michael Cox,2013253,0,0,0,0,0,0,0,0,0,0
Justice Cunningham,2013254,0,0,0,0,0,0,0,0,0,0
Jadeveon Clowney,2014001,0,0,0,0,0,0,0,0,1,3
Greg Robinson,2014002,0,0,0,0,0,0,0,0,0,0
Blake Bortles,2014003,0,0,0,0,0,0,0,0,0,0
Sammy Watkins,2014004,0,0,1,0,0,0,0,0,0,0
Khalil Mack,2014005,0,0,0,0,1,0,0,4,1,8
Jake Matthews,2014006,0,0,0,0,0,0,0,0,0,1
Mike Evans,2014007,0,0,1,0,0,0,0,0,2,5
Justin Gilbert,2014008,0,0,0,0,0,0,0,0,0,0
Anthony Barr,2014009,0,0,0,0,0,0,0,0,0,4
Eric Ebron,2014010,0,0,0,0,0,0,0,0,0,1
Taylor Lewan,2014011,0,0,0,0,0,0,0,0,0,3
Odell Beckham Jr,2014012,0,0,1,0,0,1,0,0,2,3
Aaron Donald,2014013,0,0,1,0,3,0,1,8,0,10
Kyle Fuller,2014014,0,0,0,0,0,0,0,1,0,2
Ryan Shazier,2014015,0,0,0,0,0,0,0,0,0,2
Zack Martin,2014016,0,0,0,0,0,0,0,7,2,9
C J Mosley,2014017,0,0,0,0,0,0,0,0,5,5
Calvin Pryor,2014018,0,0,0,0,0,0,0,0,0,0
JaWuan James,2014019,0,0,0,0,0,0,0,0,0,0
Brandin Cooks,2014020,0,0,0,0,0,0,0,0,0,0
Ha Ha ClintonDix,2014021,0,0,0,0,0,0,0,0,1,1
Johnny Manziel,2014022,0,0,0,0,0,0,0,0,0,0
Dee Ford,2014023,0,0,0,0,0,0,0,0,0,1
Darqueze Dennard,2014024,0,0,0,0,0,0,0,0,0,0
Jason Verrett,2014025,0,0,0,0,0,0,0,0,0,1
Marcus Smith,2014026,0,0,0,0,0,0,0,0,0,0
Deone Bucannon,2014027,0,0,1,0,0,0,0,0,0,0
Kelvin Benjamin,2014028,0,0,0,0,0,0,0,0,0,0
Dominique Easley,2014029,0,0,1,0,0,0,0,0,0,0
Jimmie Ward,2014030,0,0,0,0,0,0,0,0,0,0
Bradley Roby,2014031,0,0,1,0,0,0,0,0,0,0
Teddy Bridgewater,2014032,0,0,0,0,0,0,0,0,0,1
Xavier SuaFilo,2014033,0,0,0,0,0,0,0,0,0,0
DeMarcus Lawrence,2014034,0,0,0,0,0,0,0,0,1,4
Joel Bitonio,2014035,0,0,0,0,0,0,0,2,3,6
Derek Carr,2014036,0,0,0,0,0,0,0,0,0,4
RaShede Hageman,2014037,0,0,0,0,0,0,0,0,0,0
Austin SeferianJenkins,2014038,0,0,0,0,0,0,0,0,0,0
Marqise Lee,2014039,0,0,0,0,0,0,0,0,0,0
Kyle Van Noy,2014040,0,0,2,0,0,0,0,0,0,0
Lamarcus Joyner,2014041,0,0,0,0,0,0,0,0,0,0
Jordan Matthews,2014042,0,0,0,0,0,0,0,0,0,0
Weston Richburg,2014043,0,0,0,0,0,0,0,0,0,0
Cyrus Kouandjio,2014044,0,0,0,0,0,0,0,0,0,0
Paul Richardson,2014045,0,0,0,0,0,0,0,0,0,0
Stephon Tuitt,2014046,0,0,0,0,0,0,0,0,0,0
Trent Murphy,2014047,0,0,0,0,0,0,0,0,0,0
Timmy Jernigan,2014048,0,0,1,0,0,0,0,0,0,0
Jace Amaro,2014049,0,0,0,0,0,0,0,0,0,0
Jeremiah Attaochu,2014050,0,0,0,0,0,0,0,0,0,0
Ego Ferguson,2014051,0,0,0,0,0,0,0,0,0,0
Troy Niklas,2014052,0,0,0,0,0,0,0,0,0,0
Davante Adams,2014053,0,0,0,0,0,0,0,3,0,6
Bishop Sankey,2014054,0,0,0,0,0,0,0,0,0,0
Jeremy Hill,2014055,0,0,1,0,0,0,0,0,0,0
Cody Latimer,2014056,0,0,1,0,0,0,0,0,0,0
Carlos Hyde,2014057,0,0,0,0,0,0,0,0,0,0
Stanley JeanBaptiste,2014058,0,0,0,0,0,0,0,0,0,0
Jack Mewhort,2014059,0,0,0,0,0,0,0,0,0,0
Kony Ealy,2014060,0,0,0,0,0,0,0,0,0,0
Allen Robinson,2014061,0,0,0,0,0,0,0,0,0,1
Jimmy Garoppolo,2014062,0,0,2,0,0,0,0,0,0,0
Jarvis Landry,2014063,0,0,0,0,0,0,0,0,0,5
Justin Britt,2014064,0,0,0,0,0,0,0,0,0,0
C J Fiedorowicz,2014065,0,0,0,0,0,0,0,0,0,0
Morgan Moses,2014066,0,0,0,0,0,0,0,0,0,0
Billy Turner,2014067,0,0,0,0,0,0,0,0,0,0
Dezmen Southward,2014068,0,0,0,0,0,0,0,0,0,0
Charles Sims,2014069,0,0,0,0,0,0,0,0,0,0
Marcus Martin,2014070,0,0,0,0,0,0,0,0,0,0
Christian Kirksey,2014071,0,0,0,0,0,0,0,0,0,0
Scott Crichton,2014072,0,0,0,0,0,0,0,0,0,0
Preston Brown,2014073,0,0,0,0,0,0,0,0,0,0
Jay Bromley,2014074,0,0,0,0,0,0,0,0,0,0
Tre Mason,2014075,0,0,0,0,0,0,0,0,0,0
Travis Swanson,2014076,0,0,0,0,0,0,0,0,0,0
Chris Borland,2014077,0,0,0,0,0,0,0,0,0,0
Spencer Long,2014078,0,0,0,0,0,0,0,0,0,0
Terrence Brooks,2014079,0,0,0,0,0,0,0,0,0,0
Dexter McDougle,2014080,0,0,0,0,0,0,0,0,0,0
Gabe Jackson,2014081,0,0,0,0,0,0,0,0,0,0
Will Sutton,2014082,0,0,0,0,0,0,0,0,0,0
Louis Nix,2014083,0,0,0,0,0,0,0,0,0,0
Kareem Martin,2014084,0,0,0,0,0,0,0,0,0,0
Khyri Thornton,2014085,0,0,0,0,0,0,0,0,0,0
Josh Huff,2014086,0,0,0,0,0,0,0,0,0,0
Phillip Gaines,2014087,0,0,0,0,0,0,0,0,0,0
Will Clarke,2014088,0,0,0,0,0,0,0,0,0,0
Chris Watt,2014089,0,0,0,0,0,0,0,0,0,0
Donte Moncrief,2014090,0,0,0,0,0,0,0,0,0,0
John Brown,2014091,0,0,0,0,0,0,0,0,0,0
Trai Turner,2014092,0,0,0,0,0,0,0,0,0,5
Brandon Linder,2014093,0,0,0,0,0,0,0,0,0,0
Terrance West,2014094,0,0,0,0,0,0,0,0,0,0
Michael Schofield,2014095,0,0,1,0,0,0,0,0,0,0
Jerick McKinnon,2014096,0,0,2,0,0,0,0,0,0,0
Dri Archer,2014097,0,0,0,0,0,0,0,0,0,0
Richard Rodgers II,2014098,0,0,0,0,0,0,0,0,0,0
Crockett Gillmore,2014099,0,0,0,0,0,0,0,0,0,0
Brandon Thomas,2014100,0,0,0,0,0,0,0,0,0,0
Jaylen Watkins,2014101,0,0,1,0,0,0,0,0,0,0
Bashaud Breeland,2014102,0,0,1,0,0,0,0,0,0,0
Devonta Freeman,2014103,0,0,0,0,0,0,0,0,1,2
Jalen Saunders,2014104,0,0,0,0,0,0,0,0,0,0
Bryan Stork,2014105,0,0,1,0,0,0,0,0,0,0
Bruce Ellington,2014106,0,0,0,0,0,0,0,0,0,0
Justin Ellis,2014107,0,0,0,0,0,0,0,0,0,0
Cassius Marsh,2014108,0,0,0,0,0,0,0,0,0,0
Ross Cockrell,2014109,0,0,1,0,0,0,0,0,0,0
Maurice Alexander,2014110,0,0,0,0,0,0,0,0,0,0
Russell Bodine,2014111,0,0,0,0,0,0,0,0,0,0
DaQuan Jones,2014112,0,0,0,0,0,0,0,0,0,0
Andre Williams,2014113,0,0,0,0,0,0,0,0,0,0
Aaron Colvin,2014114,0,0,0,0,0,0,0,0,0,0
Shaq Evans,2014115,0,0,0,0,0,0,0,0,0,0
Keith McGill,2014116,0,0,0,0,0,0,0,0,0,0
KaDeem Carey,2014117,0,0,0,0,0,0,0,0,0,0
Martavis Bryant,2014118,0,0,0,0,0,0,0,0,0,0
Anthony Hitchens,2014119,0,0,1,0,0,0,0,0,0,0
Logan Thomas,2014120,0,0,0,0,0,0,0,0,0,0
Carl Bradford,2014121,0,0,0,0,0,0,0,0,0,0
Marqueston Huff,2014122,0,0,0,0,0,0,0,0,0,0
Kevin Norwood,2014123,0,0,0,0,0,0,0,0,0,0
DeAnthony Thomas,2014124,0,0,0,0,0,0,0,0,0,0
Walt Aikens,2014125,0,0,0,0,0,0,0,0,0,0
Khairi Fortt,2014126,0,0,0,0,0,0,0,0,0,0
Pierre Desir,2014127,0,0,0,0,0,0,0,0,0,0
Tre Boston,2014128,0,0,0,0,0,0,0,0,0,0
Dontae Johnson,2014129,0,0,0,0,0,0,0,0,0,0
James White,2014130,0,0,3,0,0,0,0,0,0,0
Brock Vereen,2014131,0,0,0,0,0,0,0,0,0,0
Kevin PierreLouis,2014132,0,0,0,0,0,0,0,0,0,0
Nevin Lawson,2014133,0,0,0,0,0,0,0,0,0,0
Brent Urban,2014134,0,0,0,0,0,0,0,0,0,0
Tom Savage,2014135,0,0,0,0,0,0,0,0,0,0
Larry Webster III,2014136,0,0,0,0,0,0,0,0,0,0
Dakota Dozier,2014137,0,0,0,0,0,0,0,0,0,0
Lorenzo Taliaferro,2014138,0,0,0,0,0,0,0,0,0,0
Prince Shembo,2014139,0,0,0,0,0,0,0,0,0,0
Cameron Fleming,2014140,0,0,2,0,0,0,0,0,0,0
Taylor Hart,2014141,0,0,0,0,0,0,0,0,0,0
Ryan Grant,2014142,0,0,0,0,0,0,0,0,0,0
Kadeem Edwards,2014143,0,0,0,0,0,0,0,0,0,0
Telvin Smith,2014144,0,0,0,0,0,0,0,0,1,1
David Yankey,2014145,0,0,0,0,0,0,0,0,0,0
Devin Street,2014146,0,0,0,0,0,0,0,0,0,0
Ricardo Allen,2014147,0,0,0,0,0,0,0,0,0,0
Bené Benwikere,2014148,0,0,0,0,0,0,0,0,0,0
Kevin Pamphile,2014149,0,0,0,0,0,0,0,0,0,0
Aaron Lynch,2014150,0,0,0,0,0,0,0,0,0,0
Avery Williamson,2014151,0,0,0,0,0,0,0,0,0,0
Nat Berhe,2014152,0,0,0,0,0,0,0,0,0,0
Cyril Richardson,2014153,0,0,0,0,0,0,0,0,0,0
Jeremiah George,2014154,0,0,0,0,0,0,0,0,0,0
Arthur Lynch,2014155,0,0,0,0,0,0,0,0,0,0
Lamin Barrow,2014156,0,0,0,0,0,0,0,0,0,0
Shaquille Richardson,2014157,0,0,0,0,0,0,0,0,0,0
Caraun Reid,2014158,0,0,0,0,0,0,0,0,0,0
Chris Smith,2014159,0,0,0,0,0,0,0,0,0,0
Ed Stinson,2014160,0,0,0,0,0,0,0,0,0,0
Corey Linsley,2014161,0,0,0,0,0,0,0,1,1,1
Ed Reynolds,2014162,0,0,0,0,0,0,0,0,0,0
Aaron Murray,2014163,0,0,0,0,0,0,0,0,0,0
A J McCarron,2014164,0,0,0,0,0,0,0,0,0,0
Ryan Carrethers,2014165,0,0,0,0,0,0,0,0,0,0
Jonathan Newsome,2014166,0,0,0,0,0,0,0,0,0,0
Vinnie Sunseri,2014167,0,0,0,0,0,0,0,0,0,0
Marquis Spruill,2014168,0,0,0,0,0,0,0,0,0,0
Ronald Powell,2014169,0,0,0,0,0,0,0,0,0,0
Keith Reaser,2014170,0,0,1,0,0,0,0,0,0,0
Jordan Tripp,2014171,0,0,0,0,0,0,0,0,0,0
Jimmy Staten,2014172,0,0,0,0,0,0,0,0,0,0
Wesley Johnson,2014173,0,0,0,0,0,0,0,0,0,0
Devon Kennard,2014174,0,0,0,0,0,0,0,0,0,0
John Urschel,2014175,0,0,0,0,0,0,0,0,0,0
Jared Abbrederis,2014176,0,0,0,0,0,0,0,0,0,0
Jeoffrey Pagan,2014177,0,0,0,0,0,0,0,0,0,0
Zach Mettenberger,2014178,0,0,0,0,0,0,0,0,0,0
Jon Halapio,2014179,0,0,0,0,0,0,0,0,0,0
Kenneth Acker,2014180,0,0,0,0,0,0,0,0,0,0
Alfred Blue,2014181,0,0,0,0,0,0,0,0,0,0
Antone Exum,2014182,0,0,0,0,0,0,0,0,0,0
David Fales,2014183,0,0,0,0,0,0,0,0,0,0
Kendall James,2014184,0,0,0,0,0,0,0,0,0,0
Robert Herron,2014185,0,0,0,0,0,0,0,0,0,0
Lache Seastrunk,2014186,0,0,0,0,0,0,0,0,0,0
Bennett Jackson,2014187,0,0,0,0,0,0,0,0,0,0
E J Gaines,2014188,0,0,0,0,0,0,0,0,0,0
T J Jones,2014189,0,0,0,0,0,0,0,0,0,0
Matt Hazel,2014190,0,0,0,0,0,0,0,0,0,0
Pat ODonnell,2014191,0,0,0,0,0,0,0,0,0,0
Jordan Zumwalt,2014192,0,0,0,0,0,0,0,0,0,0
Zach Fulton,2014193,0,0,0,0,0,0,0,0,0,0
Keith Wenning,2014194,0,0,0,0,0,0,0,0,0,0
Brandon Dixon,2014195,0,0,0,0,0,0,0,0,0,0
Walt Powell,2014196,0,0,0,0,0,0,0,0,0,0
Demetri Goodson,2014197,0,0,0,0,0,0,0,0,0,0
Zach Moore,2014198,0,0,1,0,0,0,0,0,0,0
Garrett Scott,2014199,0,0,0,0,0,0,0,0,0,0
Laurent DuvernayTardif,2014200,0,0,1,0,0,0,0,0,0,0
Marion Grice,2014201,0,0,0,0,0,0,0,0,0,0
Tavon Rooks,2014202,0,0,0,0,0,0,0,0,0,0
Andrew Jackson,2014203,0,0,0,0,0,0,0,0,0,0
Tyler Gaffney,2014204,0,0,2,0,0,0,0,0,0,0
Luke Bowanko,2014205,0,0,0,0,0,0,0,0,0,0
Jemea Thomas,2014206,0,0,0,0,0,0,0,0,0,0
Matt Paradis,2014207,0,0,1,0,0,0,0,0,0,0
Eric Pinkins,2014208,0,0,0,0,0,0,0,0,0,0
Quincy Enunwa,2014209,0,0,0,0,0,0,0,0,0,0
IK Enemkpali,2014210,0,0,0,0,0,0,0,0,0,0
Jay Prosch,2014211,0,0,0,0,0,0,0,0,0,0
Marquis Flowers,2014212,0,0,0,0,0,0,0,0,0,0
Tajh Boyd,2014213,0,0,0,0,0,0,0,0,0,0
Garrett Gilbert,2014214,0,0,1,0,0,0,0,0,0,0
Daniel McCullers,2014215,0,0,0,0,0,0,0,0,0,0
Andre Hal,2014216,0,0,0,0,0,0,0,0,0,0
Ted Bolser,2014217,0,0,0,0,0,0,0,0,0,0
Michael Campanaro,2014218,0,0,0,0,0,0,0,0,0,0
Travis Carrie,2014219,0,0,0,0,0,0,0,0,0,0
Shamar Stephen,2014220,0,0,0,0,0,0,0,0,0,0
Randell Johnson,2014221,0,0,0,0,0,0,0,0,0,0
Storm Johnson,2014222,0,0,0,0,0,0,0,0,0,0
Brandon Watts,2014223,0,0,0,0,0,0,0,0,0,0
Beau Allen,2014224,0,0,1,0,0,0,0,0,0,0
Jabari Price,2014225,0,0,0,0,0,0,0,0,0,0
Mitchell Van Dyk,2014226,0,0,0,0,0,0,0,0,0,0
Kiero Small,2014227,0,0,0,0,0,0,0,0,0,0
Zach Hocker,2014228,0,0,0,0,0,0,0,0,0,0
Nate Freese,2014229,0,0,0,0,0,0,0,0,0,0
Rob Blanchflower,2014230,0,0,0,0,0,0,0,0,0,0
Ben Gardner,2014231,0,0,0,0,0,0,0,0,0,0
Ulrick John,2014232,0,0,1,0,0,0,0,0,0,0
Trevor Reilly,2014233,0,0,0,0,0,0,0,0,0,0
Terrence Fede,2014234,0,0,0,0,0,0,0,0,0,0
Shelby Harris,2014235,0,0,0,0,0,0,0,0,0,0
Jeff Janis,2014236,0,0,0,0,0,0,0,0,0,0
Seantrel Henderson,2014237,0,0,0,0,0,0,0,0,0,0
Will Smith,2014238,0,0,0,0,0,0,0,0,0,0
James Wright,2014239,0,0,0,0,0,0,0,0,0,0
Tevin Reese,2014240,0,0,0,0,0,0,0,0,0,0
Christian Bryant,2014241,0,0,0,0,0,0,0,0,0,0
Corey Nelson,2014242,0,0,1,0,0,0,0,0,0,0
Kaleb Ramsey,2014243,0,0,0,0,0,0,0,0,0,0
Jeremy Gallon,2014244,0,0,0,0,0,0,0,0,0,0
Trey Millard,2014245,0,0,0,0,0,0,0,0,0,0
Charles Leno,2014246,0,0,0,0,0,0,0,0,0,1
Jonathan Dowling,2014247,0,0,0,0,0,0,0,0,0,0
Ahmad Dixon,2014248,0,0,0,0,0,0,0,0,0,0
Michael Sam,2014249,0,0,0,0,0,0,0,0,0,0
Demetrius Rhaney,2014250,0,0,0,0,0,0,0,0,0,0
Ken Bishop,2014251,0,0,0,0,0,0,0,0,0,0
Lavelle Westbrooks,2014252,0,0,0,0,0,0,0,0,0,0
Yawin Smallwood,2014253,0,0,0,0,0,0,0,0,0,0
Terrance Mitchell,2014254,0,0,0,0,0,0,0,0,0,0
Tyler Starr,2014255,0,0,0,0,0,0,0,0,0,0
Lonnie Ballentine,2014256,0,0,0,0,0,0,0,0,0,0
Jameis Winston,2015001,0,0,0,0,0,0,0,0,0,1
Marcus Mariota,2015002,0,0,0,0,0,0,0,0,0,0
Dante Fowler,2015003,0,0,0,0,0,0,0,0,0,0
Amari Cooper,2015004,0,0,0,0,0,0,0,0,0,5
Brandon Scherff,2015005,0,0,0,0,0,0,0,1,0,5
Leonard Williams,2015006,0,0,0,0,0,0,0,0,0,1
Kevin White,2015007,0,0,0,0,0,0,0,0,0,0
Vic Beasley,2015008,0,0,0,0,0,0,0,1,0,1
Ereck Flowers,2015009,0,0,0,0,0,0,0,0,0,0
Todd Gurley,2015010,0,0,0,1,0,1,0,2,1,3
Trae Waynes,2015011,0,0,0,0,0,0,0,0,0,0
Danny Shelton,2015012,0,0,2,0,0,0,0,0,0,0
Andrus Peat,2015013,0,0,0,0,0,0,0,0,0,3
DeVante Parker,2015014,0,0,0,0,0,0,0,0,0,0
Melvin Gordon,2015015,0,0,1,0,0,0,0,0,0,2
